Name_lang,Description_lang,Map[0],Map[1],ID,JournalInstanceID,DungeonEncounterID,OrderIndex,FirstSectionID,UiMapID,MapDisplayConditionID,Flags,DifficultyMask
Mimiron,"Tout au long de l’histoire d’Azeroth, Mimiron, un inventeur brillant, a conçu d’innombrables mécanismes inspirant le respect et la crainte. Mais depuis qu’il subit l’influence corrompue de Loken, ce gardien d’Ulduar n’a construit que des machines de guerre et de destruction.",0.436196,0.412397,1647,759,1138,10,17579,151,0,0,-1
Général Vezax,"D’étranges créatures connues sous le nom de Sans-visages rôdent dans les profondeurs d’Ulduar. Le général Vezax, un de leurs plus puissants commandants, garde les passages tortueux menant à la prison de Yogg-Saron.",0.567128,0.602997,1648,759,1134,11,17637,150,0,0,-1
Yogg-Saron,"Le rêve lucide. Le monstre de vos cauchemars. Le démon aux mille visages.

Tout le monde doit se plier à la volonté du maître. Vos querelles mesquines ne font que le renforcer.",0.683763,0.399364,1649,759,1143,12,17653,150,0,0,-1
Algalon l’Observateur,"La mort de Loken a déclenché un avertissement indiquant au panthéon titan qu’Azeroth avait perdu son primat désigné. Algalon l’Observateur a été envoyé pour évaluer l’éventuelle présence d’une corruption systémique. Si nécessaire, le constelleur déclenchera la réinitialisation planétaire, supprimant ainsi toutes les formes de vie existantes.",0.792833,0.458222,1650,759,1130,13,0,148,54460,2,0
Onyxia,,0.67237,0.309886,1651,760,1084,0,0,248,0,0,-1
Halion,,0.491354,0.535788,1652,761,1150,0,0,200,0,0,-1
Illysanna Corvaltus,"La fille du seigneur Corvaltus fut emprisonnée dans le caveau des Gardiennes peu après la guerre des Anciens. Elle y demeura des millénaires durant, jusqu’à ce que Maiev délivre les chasseurs de démons de leur prison. Ayant regagné son foyer ancestral, elle sacrifia tout ce qu’elle possédait, son âme y compris, pour défendre ce qu’elle avait échoué à protéger pendant la guerre des Anciens.",0.610929,0.591209,1653,740,1833,1,12273,752,0,0,-1
Archidruide Glaidalis,"Glaidalis était autrefois connu comme l’un des changeformes les plus doués d’Azeroth, si bien que les anciens de Reflet-de-Lune lui confiaient régulièrement la formation de leurs disciples les plus prometteurs. Hélas, comme trop souvent, les plus proches de la nature sont les premiers à tomber entre les griffes du Cauchemar.",0.243246,0.610348,1654,762,1836,1,12293,733,0,0,-1
Chênecœur,"Ancien formé par une pousse de Shaladrassil, Chênecœur a survécu à la Fracture, au Cataclysme et à d’innombrables plaies. C’est en puisant sa force dans l’essence même du Rêve qu’il a pu résister à ces tempêtes, mais cette source autrefois si bénéfique a désormais causé sa perte.",0.436329,0.454728,1655,762,1837,2,12299,733,0,0,-1
Dresaron,"Autrefois jeune drake du Vol vert qui veillait sur les dragonnets à l’ombre du grand Arbre-Monde, Dresaron est désormais piégé dans le Cauchemar, perdu dans un brouillard de haine et de peur. Il attaque violemment avec ses ailes puissantes et son souffle de flétrissement, déchaînant sa rage contre les malheureux qui tombent entre ses griffes.",0.658232,0.461212,1656,762,1838,3,12307,733,0,0,-1
Ombre de Xavius,"Jadis mage puissant et proche conseiller de la reine Azshara, Xavius conclut un pacte avec Sargeras afin de faciliter la première invasion de la Légion sur Azeroth. Maudit et tourmenté après sa défaite, il projette désormais toute sa puissance dans notre monde depuis le Cauchemar, concentrant ses sombres pouvoirs pour briser l’esprit de son vieux rival, Malfurion.",0.81241,0.856745,1657,762,1839,4,12313,733,0,0,-1
Rokmora,"Rokmora est le chef-d’œuvre inachevé d’Ularogg Sculpte-Roche. Cette fureur des cristaux gigantesque a été conçue pour annihiler tous les opposants au roi d’en bas. La magie sauvage qui lui a donné naissance doit encore se stabiliser pour imprégner ses membres, qu’ils soient déjà attachés à son corps ou non, de la volonté malveillante d’Ularogg de massacrer ses ennemis.",0.654786,0.470991,1662,767,1790,1,12341,731,0,0,-1
Helya,"Reine déchue des Val’kyrs, Helya était autrefois le bras droit d’Odyn. Elle menait les esprits des champions vrykuls jusqu’aux salles des Valeureux afin de les préparer au combat qui déciderait l’avenir d’Azeroth. Cependant, après la trahison de Loken, elle se laissa convaincre de rejoindre ce dernier et de se retourner contre son maître. Elle rôde désormais dans le royaume ténébreux sous le monde, où elle ourdit sa vengeance.",0.0943113,0.561641,1663,727,1824,3,12354,708,0,0,-1
Vexécrase le Haineux,"Officier mo’arg brutal et imposant, Vexécrase le Haineux dirigea l’invasion du bastion du Freux par la Légion. Il commanda ensuite la défense du donjon depuis les cieux, avec sa colonie de gangroptères.",0.771159,0.23254,1664,740,1834,2,12376,754,0,0,-1
Ularogg Sculpte-Roche,"Ularogg Sculpte-Roche est un vieux Drogbar qui a voué son existence entière à la quête du pouvoir. Par la violence et la duplicité, il est devenu le conseiller le plus proche du roi d’en bas. Il en veut à Navarrogg d’avoir permis à des « intrus » de pénétrer dans leur royaume. Contribuer à la fin violente de ces étrangers illumine toujours son visage d’un rictus sardonique.",0.453902,0.555892,1665,767,1791,2,12433,731,0,0,-1
Ursoc,"Ursoc est l’un des dieux sauvages. Protecteur des Furbolgs, très lié au pouvoir druidique des changeformes, le grand ours ancien veille sur Azeroth depuis fort longtemps. Cependant, alors qu’il sommeillait dans son sanctuaire des Grisonnes, la corruption a gagné le monde autour de lui, et il s’est éveillé en proie aux tourments et cauchemars qui dévorent et pervertissent désormais son être.",0.478454,0.298479,1667,768,1841,4,12459,786,0,0,-1
Seigneur Kur’talos Corvaltus,"Kur’talos Corvaltus, seigneur du bastion du Freux, organisa la résistance des Kaldorei lors de la guerre des Anciens, jusqu’à son assassinat par Varo’then sur ordre de la reine Azshara. Des millénaires plus tard, l’ignoble magie de Gul’dan mit fin au repos éternel de son âme et de celles de ses ancêtres. La Légion, assoiffée de vengeance, eut grand plaisir à le forcer à reprendre possession de son corps et l’ensorcela pour le contraindre à revivre éternellement les horreurs de la guerre des Anciens.",0.374282,0.453164,1672,740,1835,3,12498,756,0,0,-1
Naraxas,"Naraxas, la mère des monstres, est vénérée par les Drogbars depuis l’ère de Neltharion. Nourrie par un flux incessant de sacrifices, elle a engendré les générations d’horreurs utilisées par les Drogbars contre leurs ennemis. D’une manière ou d’une autre, vous devez triompher d’elle et frapper le roi d’en bas avant que cette terreur ne fonde sur Haut-Roc.",0.313931,0.403971,1673,767,1792,3,12518,731,0,0,-1
Ecorcheur d’esprit Kaahrj,"Cette créature surnaturelle a été capturée dans les profondeurs d’Ulduar alors qu’elle sombrait dans un état de catatonie après la défaite de Yogg-Saron. Depuis l’arrivée de Dalaran au-dessus des îles Brisées, le monstre s’est mystérieusement éveillé, et seules les puissantes protections du fort Pourpre parviennent à juguler ses pouvoirs.",0.740635,0.460375,1686,777,1846,2,12575,732,0,0,-1
Dargrul le roi d’en bas,"Dargrul est le plus puissant roi d’en bas à être monté sur le trône depuis l’époque de Neltharion. Convaincu d’être le seul porteur légitime de Khaz’goroth, il a assassiné le grand chef Ulan et dérobé le légendaire marteau aux Taurens de Haut-Roc. Il en utilise désormais le pouvoir pour dévaster la région et balayer tous ceux qui se dressent sur son chemin.",0.170851,0.700688,1687,767,1793,4,12584,731,0,0,-1
Millificent Tempête-de-Mana,"Ingénieur génial, dotée d’indéniables talents, Millificent Tempête-de-Mana semble être tout l’opposé de son mari Milhouse. Attention à ne pas sous-estimer cette Gnome astucieuse et pleine de ressources.",0.40634,0.415706,1688,777,1847,2,12607,732,0,0,-1
Gueule-Purulente,"De nombreuses expériences du professeur Putricide ont été saisies lors de la chute de la citadelle de la Couronne de glace. On peut hasarder que Gueule-Purulente était un prototype raté, antérieur à la construction de ses deux assemblages les plus connus, Trognepus et Pulentraille.",0.341499,0.277377,1693,777,1848,1,12640,732,0,0,-1
Froidegueule,"À en croire la rumeur, ce redoutable wyrm de givre est l’un des rejetons de Sindragosa. Il a été capturé dans les salles de l’Aile de givre, au cœur de la citadelle de la Couronne de glace, où les forces du roi-liche s’efforçaient de créer des abominations ailées.",0.675793,0.685879,1694,777,1845,1,12659,732,0,0,-1
Inquisiteur Tourmentorum,"Parmi toutes les ignobles créatures au service de la Légion, les inquisiteurs encapuchonnés sont peut-être les plus mystérieux et les plus menaçants. Tourmentorum est arrivé après l’assaut initial contre le caveau. Lorsqu’il en parcourt les salles, son regard scrutant les ombres à la recherche d’un secret capital, même les autres démons l’évitent comme la peste.",0.472623,0.493516,1695,707,1850,2,12668,711,0,0,-1
Anub’esset,"Anub’esset, l’un des rares antiques seigneurs des cryptes nérubiens subsistants, fut capturé par le Kirin Tor lors de la prise de la citadelle de la Couronne de glace et emprisonné dans le fort Pourpre. L’invasion de la Légion lui a permis de retrouver la liberté, et il rêve désormais de se venger des vivants.",0.668242,0.255977,1696,777,1852,2,12675,732,0,0,-1
Sael’orn,"L’origine de ces démons arachnides reste nébuleuse. Des érudits ayant étudié la Légion estiment qu’ils sont les derniers membres d’une race oubliée, provenant d’un monde conquis il y a fort longtemps par les armées de Sargeras. Sael’orn en est un individu particulièrement vicieux, chargé de mener l’infiltration de Dalaran.",0.450096,0.181537,1697,777,1851,3,12696,732,0,0,-1
Princesse de sang Thal’ena,"Fille de la puissante reine san’layn Lana’thel, la princesse de sang Thal’ena est restée cloîtrée dans le fort Pourpre depuis la campagne du Norfendre, en proie aux affres d’une faim éternelle. La porte de sa cellule s’étant ouverte, elle entend maintenant faire du monde… son festin.",0.309798,0.564842,1702,777,1855,1,12720,732,0,0,-1
Nythendra,"Nythendra faisait partie des dragons verts qui veillaient sur l’Arbre-Monde, Shaladrassil. La corruption du Cauchemar de Xavius envahit l’arbre, mais aussi sa gardienne endormie. Aujourd’hui, elle n’est plus que l’ombre osseuse d’elle-même, une incarnation de la pestilence, prête à dévorer quiconque serait assez fou pour pénétrer dans son antre.",0.553232,0.501901,1703,768,1853,1,12735,777,0,0,-1
Dragons du Cauchemar,"La protection du Rêve d’émeraude fut confiée à Ysera, qui chargea les plus puissants de ses dragons verts de veiller sur quatre portails menant directement à Azeroth. Cependant, avant même le Cataclysme, ces dragons commencèrent à montrer des signes de corruption. Aujourd’hui, le chemin menant au cœur du Cauchemar passe par l’antre des dragons.",0.369455,0.479087,1704,768,1854,5,12764,781,0,0,-1
Skorpyron,"Dans les fondations immergées du palais Sacrenuit se trouvent des salles depuis longtemps oubliées, à partir desquelles il est possible d’accéder au Puits de la nuit. Ce monstrueux scorpide cuirassé a élu domicile dans l’une de ces salles. Imprégné du pouvoir du Puits de la nuit et accompagné de ses nombreux rejetons, Skorpyron s’avère un obstacle de taille sur ce qui serait autrement un accès simple et discret au palais Sacrenuit.",0.322635,0.609637,1706,786,1849,1,12817,764,0,0,-1
Gangreseigneur Betrug,Ce commandant impitoyable de la Légion se tient prêt à envahir Dalaran de l’intérieur.,0.513992,0.175865,1711,777,1856,3,12870,732,0,0,-1
Krosus,"Comptant parmi les plus grandes et puissantes créatures des armées de la Légion, ce seigneur funeste colossal a été vaincu sur le rivage Brisé grâce à la puissance combinée des plus grands héros de la Horde et de l’Alliance. Remis de ses blessures, Krosus a surgi de la baie entre le palais Sacrenuit et la tombe de Sargeras pour écraser quiconque ose s’opposer à la Légion.",0.741578,0.920298,1713,786,1842,6,12905,766,0,0,-1
Capitaine de patrouille Gerdo,"Capitaine de la Garde crépusculaire, Gerdo se consacre au maintien de la paix entre les murs de Suramar. En dépit de son malaise grandissant depuis l’arrivée de la Légion, il reste fidèle et loyal envers la dirigeante de Suramar. Élisande les protège depuis des générations et sait ce qui est le mieux pour les habitants de la ville. Ce soir, Gerdo doit s’assurer que seuls les citadins autorisés puissent accéder à un rassemblement des plus importants au manoir.",0.316763,0.248563,1718,800,1868,1,12928,761,0,0,-1
Talixae Voluteflamme,"Bien qu’elle comprenne l’importance des Sacrenuit dans les plans de son maître, Talixae est exaspérée à l’idée de devoir monter la garde devant un bâtiment grouillant d’Elfes. L’ensorceleuse érédar sadique et ses lieutenants restent néanmoins sur le qui-vive, et tant qu’ils seront en vie, aucun intrus ne pourra perturber le rassemblement.",0.577239,0.575185,1719,800,1869,2,12933,761,0,0,-1
Conseiller Melandrus,"Première lame de la grande magistrice, Melandrus s’éloigne rarement d’Élisande. Il a rejeté les arts magiques, préférant dompter le pouvoir du Puits de la nuit pour améliorer ses réflexes et mouvements de façon extraordinaire.",0.64544,0.766229,1720,800,1870,3,12938,763,0,0,-1
Anomalie chronomatique,"La caverne à la base du Puits de la nuit est un maelström d’énergie brute par lequel remonte de la terre le pouvoir nécessaire pour alimenter une civilisation tout entière. Engendrée par ce flux chaotique, l’anomalie chronomatique est l’incarnation du pouvoir de l’œil d’Aman’Thul. Les attaques d’énergie qu’elle déchaîne modifient jusqu’à l’écoulement du temps.",0.523828,0.474115,1725,786,1865,2,12955,764,0,0,-1
Xavius,"Jadis mage puissant et proche conseiller de la reine Azshara, Xavius conclut un pacte avec Sargeras afin de faciliter la première invasion de la Légion sur Azeroth. Maudit et tourmenté après sa défaite, il ourdit sa vengeance dans la faille d’Aln. Ceux qui s’aventureront dans le Cauchemar devront faire face à son terrible pouvoir et à sa forme véritable, celle d’un monstre grotesque et boursouflé.",0.488593,0.484791,1726,768,1864,7,12965,788,0,0,-1
Trilliax,"Trilliax servait autrefois l’aristocratie sacrenuit avec fierté. Mais après sa mise au rebut au milieu des carcasses d’assemblages, ses mécanismes se sont peu à peu détériorés. S’il reste résolument décidé à accomplir ses tâches, les ravages du temps ont fini par fragmenter sa matrice de personnalité. Il passe désormais d’un mode à l’autre de manière imprévisible. Tour à tour gardien dévoué ou stérilisateur meurtrier, il demeure en quête de la reconnaissance et de l’approbation d’un maître disparu.",0.415366,0.198028,1731,786,1867,3,12999,764,0,0,-1
"Etraeus, l’augure stellaire","L’astromancien sacrenuit Etraeus a consacré de longues années à la recherche de réponses aux grands mystères de l’univers dans les cieux d’Azeroth. Ses divinations lui ont montré des mondes qui dépassent l’entendement, et le pouvoir du Puits de la nuit lui permet de puiser dans l’essence même de ces mondes pour amplifier ses propres pouvoirs.",0.369351,0.206656,1732,786,1863,8,13025,769,0,0,-1
Gul’dan,"La succession d’évènements déclenchée par la fuite de Garrosh vers Draenor s’est poursuivie, rebondissement après rebondissement, jusqu’à cet instant précis. Bien que ses plans aient été déjoués sur Draenor, Gul’dan est sur le point de remporter la victoire finale pour ses maîtres de la Légion. Posté au sommet du palais Sacrenuit sous un vortex d’énergie gangrenée qui tourbillonne dans le ciel, il attend que son destin s’accomplisse.",0.495297,0.519847,1737,786,1866,10,13107,772,0,0,-1
"Il’gynoth, le Cœur de la Corruption","Tapi dans les creux d’un Arbre-Monde désormais moribond, Il’gynoth est une manifestation des horreurs qui se terrent au cœur du Cauchemar. C’est une masse de corruption pure, une chose qui ne devrait pas exister. Ses tentacules s’insinuent dans le sol pour en ressurgir sous la forme d’innombrables pédoncules et branchages épouvantables.",0.483523,0.48289,1738,768,1873,2,13179,780,0,0,-1
Grande magistrice Élisande,"Élisande se distingua autrefois en résistant à la Légion. Ses serviteurs bien-nés et elle rompirent avec la reine Azshara, qui les menait sur une voie sombre, et s’approprièrent le pouvoir de l’œil d’Aman’Thul pour créer le Puits de la nuit qui protégerait Suramar de la Fracture. Mais dix mille ans plus tard, l’arrivée de la Légion l’a laissée fort dépourvue. Elle a donc rejoint les démons dans l’espoir de sauver son peuple en utilisant à nouveau le pouvoir du Puits de la nuit… de façon bien différente.",0.459737,0.456861,1743,786,1872,9,13218,770,0,0,-1
