Name_lang,Description_lang,Map[0],Map[1],ID,JournalInstanceID,DungeonEncounterID,OrderIndex,FirstSectionID,UiMapID,MapDisplayConditionID,Flags,DifficultyMask
Chronomatische Anomalie,"Die Höhle an der Sohle des Nachtbrunnens ist ein Mahlstrom purer Energie, die dem Boden entströmt und eine ganze Zivilisation versorgt. Die inmitten dieses Energiefeldes geborene chronomatische Anomalie repräsentiert eine Verkörperung der Macht des Auges von Aman'thul. Wenn sie mit mächtigen, energiegeladenen Angriffen zuschlägt, wird der Zeitfluss jedes Mal erschüttert.",0.523828,0.474115,1725,786,1865,2,12955,764,0,0,-1
Xavius,"Xavius war einst ein mächtiger Magier und Berater von Königin Azshara, bevor er einen Pakt mit Sargeras einging und die erste Invasion der Legion in Azeroth vorbereitete. Der nach der Niederlage verfluchte und gepeinigte Xavius plant, vom Riss von Aln aus seine Rache an der Welt zu nehmen. Wer es wagen sollte, sich in den Alptraum zu begeben, bekommt es mit seiner ganzen Macht und seiner wahren Gestalt zu tun: einem grotesken und aufgeblähten Monster.",0.488593,0.484791,1726,768,1864,7,12965,788,0,0,-1
Trilliax,"Trilliax war einst ein stolzer Diener der Nachtgeborenenaristokratie. Er wurde achtlos ausgemustert und verrottet nun inmitten anderer überflüssiger Konstrukte. Sein unerschütterliches Pflichtbewusstsein ist noch vorhanden, doch hat sich im Verlauf der Zeit seine Persönlichkeitsmatrix gespalten. Er schaltet jetzt unberechenbar durch seine Modi und wird so unversehens vom hingebungsvollen Hausmeister zum mordlustigen Sterilisierungsapparat, um die Anerkennung eines längst vergangenen Meisters zu gewinnen.",0.415366,0.198028,1731,786,1867,3,12999,764,0,0,-1
Sterndeuter Etraeus,"Etraeus ist ein Astromant der Nachtgeborenen. Er hat lange Jahre damit verbracht, den Himmel von Azeroth zu erforschen, um Antworten auf die großen Rätsel des Universums zu finden. Seine Wahrsagungen haben ihm Welten jenseits unseres Horizonts gezeigt, und mit der Kraft des Nachtbrunnens kann er die Essenzen dieser Welten nutzen, um seine eigenen Kräfte zu verstärken.",0.369351,0.206656,1732,786,1863,8,13025,769,0,0,-1
Gul'dan,"Die Kette der Ereignisse, die in Gang gesetzt wurde, als Garrosh nach Draenor floh, setzt sich ungeachtet aller Wendungen und Wirrungen bis zum heutigen Tag fort. Der auf Draenor gescheiterte Gul'dan schickt sich jetzt an, den ultimativen Sieg für seine Meister der Legion zu erringen. Auf dem höchsten Punkt der Nachtfestung, unter einem sich rasend schnell drehenden Strudel aus Teufelsenergie, wartet der verräterische Orchexenmeister auf die Erfüllung seines Schicksals.",0.495297,0.519847,1737,786,1866,10,13107,772,0,0,-1
"Il'gynoth, Herz der Verderbnis","Il'gynoth bewohnt die Aushöhlungen des zerrütteten Weltenbaums und ist die Verkörperung der Schrecken, die im Herzen des Alptraums lauern. Diese Kreatur ist eine Ausgeburt der Verderbnis, die es eigentlich gar nicht geben dürfte. Seine Tentakel durchziehen den Boden und kommen in zahllosen entsetzlichen Augenstielen und Extremitäten zum Vorschein.",0.483523,0.48289,1738,768,1873,2,13179,780,0,0,-1
Großmagistrix Elisande,"Elisande und ihre hochgeborenen Anhänger verweigerten einst Königin Azshara die Gefolgschaft, als diese mit der Legion paktierte, und nutzten stattdessen das Auge von Aman'thul, um den Nachtbrunnen zu erschaffen und Suramar vor der Zerschlagung zu beschützen. Aber über zehntausend Jahre später ist die Legion zurück und dieses Mal sieht Elisande sich gezwungen, sich mit den Dämonen einzulassen, um erneut und auf ganz andere Weise die Kraft des Nachtbrunnens zu nutzen und so ihr Volk zu retten.",0.459737,0.456861,1743,786,1872,9,13218,770,0,0,-1
Elerethe Renferal,"Die einst so mächtige Druidin und gewandte Gestaltwandlerin Elerethe ist auf dunkle Abwege geraten, als sie glaubte, von ihren engsten Verbündeten verraten worden zu sein. Jetzt ist ihr Bewusstsein im Alptraum gefangen und verdammt sie zu einer Existenz voller Angst, Verwirrung und Hass.",0.331432,0.614068,1744,768,1876,3,13254,779,0,0,-1
Nithogg,"Der große Drache Nithogg gehörte einst den Thorignir an und verließ die Brut, kurz nachdem sie den Titanenhütern die Gefolgschaft geschworen hatten. Nithogg glaubte, dass er eines Tages sogar mächtiger sein würde als die Hüter, und weigerte sich, deren Untertan zu sein. Stattdessen ließ er sich auf dem Berg Nastrondir nieder, wo er seine Brut aufzieht und die umliegenden Lande nach Lust und Laune terrorisiert.",0.293429,0.350506,1749,822,0,10,13322,449,0,16,-1
Cenarius,Der Halbgott Cenarius ist der Begründer des Druidentums von Azeroth und einer der ältesten und mächtigsten Beschützer dieser Welt. Sein verstörender Schlaf in den Wäldern von Val'sharah war das erste Anzeichen der fundamentalen Bedrohung durch den Alptraum. Die dunklen Mächte haben ihn jetzt vollständig überwältigt und möglicherweise gibt es keine Rettung mehr für ihn.,0.600127,0.334601,1750,768,1877,6,13335,787,0,0,-1
Aluriel die Zauberklinge,"Aluriel hatte schon immer einen Hang zur Magie. Als begabte Schwertkämpferin stieg sie bei den Nachtwächtern mühelos auf. Doch ganz gleich, wie stark sie wurde, sie wollte mehr. Sie lernte bei den Magiern an der Universität von Suramar. Tagsüber ging sie ihrem Kampftraining nach und verfeinerte abends ihre Kunstfertigkeiten. Sie schmiedete ihre Waffen und Rüstung im Nachtbrunnen, wobei sie Zaubersprüche in die edlen Metalle wob. Als erste Zauberklinge ist sie in den Schulen Feuer, Frost und Arkan bewandert.",0.394002,0.396467,1751,786,1871,4,13398,766,0,0,-1
Die Seelenräuber,"Dieses Plünderertrio wurde von Helya geschickt, um die Krypten der edlen Vrykulkönige auszurauben, und hat einen Weg in das Grabmal der Alten Könige gefunden. Sie wollen die dort ruhenden Seelen an sich reißen.",0.690633,0.267051,1756,822,0,13,13422,449,0,16,-1
Hochbotaniker Tel'arn,"Von seiner Jugend an war der Nachtgeborene Tel'arn von der Welt der Pflanzen fasziniert: die Widerstandskraft und Anpassungsfähigkeit von Unkraut, die Fähigkeit des Grases, Sonnenenergie zu nutzen, die Art, wie sich ein Baum zweiteilen oder wie sich Zweige miteinander verbinden können. Mithilfe der Energien des Nachtbrunnens hat er sich so weit verändert, dass er kaum mehr als Elf der Nachtgeborenen zu erkennen ist. Er selbst sieht sich als ein sehr viel höheres Lebewesen.",0.658587,0.344701,1761,786,1886,7,13675,767,0,0,-1
Tichondrius,"Der Schreckenslord Tichondrius, früher der Anführer der Nathrezim, unterlag einst den neu erwachten Kräften von niemand Geringerem als Illidan Sturmgrimm selbst. Nach seiner Wiedererweckung im Wirbelnden Nether ist Tichondrius jetzt zurück, um Gul'dan im Auge zu behalten und sicherzustellen, dass der Orchexenmeister seine Meister nicht ein weiteres Mal enttäuscht.",0.264996,0.639278,1762,786,1862,5,13504,768,0,0,-1
Shar'thos,"Dieser Wächter der Lichtung ist der Verderbnis des Alptraums anheimgefallen. Während er früher die Wälder mit Lebenskraft stärkte, hinterlässt er jetzt eine Spur der Vernichtung und Verwesung.",0.563271,0.417421,1763,822,0,11,13530,449,0,16,-1
Das Schachspiel,,0.359484,0.616923,1764,745,660,10,0,363,0,8,-1
Levantus,"Nachdem sie in ihrem tiefen Schlaf gestört wurde, ist Levantus jetzt aufgetaucht, nur um festzustellen, dass die Inseln von seltsamen Dämonen nur so wimmeln. Die in die Gewässer einfließende Teufelsmagie hat sie in einen extrem widerborstigen Gemütszustand versetzt.",0.435104,0.663718,1769,822,0,7,13556,449,0,16,-1
Humongris,"Humongris hat schon immer davon geträumt, über Magie zu gebieten. Nachdem er herausfand, dass er kein Geschick für die arkanen Künste besaß, gab Humongris sich stattdessen damit zufrieden, über einen Zauberer gebieten zu können. Humongris spürte den Magier Padawsen auf und nahm ihn gefangen. Jetzt benutzt er ihn als Zauberstab und bringt ihn durch Androhung von Gewalt und immer festeren Griff dazu, Magie auf dem Schlachtfeld zu versprühen.",0.427691,0.455631,1770,822,0,6,13585,449,0,16,-1
Calamir,"Das extrem mächtige Magiewesen Calamir wurde von den uralten Exemplaren in ihrem unendlichen Zorn heraufbeschworen. Calamir wurde mit der Macht von Feuer, Frost und arkanen Kräften versehen und löscht alle aus, die es wagen, sich ihm in den Weg zu stellen.",0.566372,0.674779,1774,822,0,3,13635,449,0,16,-1
Na'zak das Scheusal,"Der Alpha der Fal'dorei ist eine schreckliche Monstrosität, die tief in den Tunneln von Falanaar auf Opfer lauert. Während die Kreatur im Geröll herumstöbert, entdeckt sie mit Leyenergie angereicherte Steine und nährt sich so lange an der arkanen Energie, bis sie auf lohnenswertere Beute trifft.",0.427876,0.461988,1783,822,0,9,13704,449,0,16,-1
Drugon der Frostblütige,"Der auf den eisigen Gipfeln lebende Ettin namens Drugon der Frostblütige hat die Stämme des Hochbergs schon seit Ewigkeiten terrorisiert. Inmitten des ausbrechenden Chaos steigt dieser mächtige Ettin jetzt aus den Höhen herab, um das Gebiet für sich selbst zu erobern.",0.364049,0.487785,1789,822,0,4,13722,449,0,16,-1
Ana-Mouz,"Diese grässliche Wichtelmutter lebt tief im Innern der Teufelsseelenbastion, inmitten eines Teichs aus reiner Teufelsenergie. Von ihren Kindern umschwärmt saugt sie die faulige Luft ein und versucht jeden, der ihr zu nahe kommt, mit Verderbnis zu infizieren.",0.315305,0.666592,1790,822,0,0,13735,449,0,16,-1
Treibgut,"Treibgut entstieg einst dem Meer, um seinen riesigen Hunger zu stillen. Zuerst stieß er auf die Sumpfmurlocs der Schiffbruchgrotte, die er gleich dutzendweise verspeiste. Obwohl er ihren Stamm fast auslöschte, verehrten sie den Riesen als Gott und opferten ihm weitere Familienmitglieder und Freunde zum Verzehr, bis er vor lauter Erschöpfung in tiefen Schlaf fiel. Wenn Treibgut aufwacht, wird er seinen unstillbaren Hunger mit weiteren Delikatessen aus der Region stillen wollen.",0.5,0.5,1795,822,0,5,13841,449,0,16,-1
Verdorrter J'im,"Nachdem der Verdorrte J'im aus dem Refugium von Suramar verstoßen worden war, wanderte er, während sein Körper und sein Geist immer weiter verfielen, die Küste entlang, bis er in einer Höhle einen mit der Macht des Nachtbrunnens erfüllten Splitter fand. Der Splitter nährt jetzt nicht nur J'im, sondern verzerrt auch das Gefüge von Zeit und Raum in der Nähe und hat auf diese Weise seinen Verstand gänzlich zerstört. Jetzt ist wirklich niemand mehr so verrückt, in die Höhle des Verdorrten J'im einzudringen.",0.494309,0.53166,1796,822,0,14,13857,449,0,16,-1
Medivhs Schemen,"Die Macht des letzten Wächters Medivh war so gewaltig, dass die Hallen von Karazhan immer noch von seiner Magie erfüllt sind. Zuweilen manifestiert sich diese Magie in Visionen, die den Besuchern des Turms einen Blick in seine Vergangenheit offenbaren. Manche der Manifestationen sind jedoch weniger friedvoll und führen in eine Zeit, in der eine andere Macht den Willen des Wächters kontrollierte.",0.732273,0.470342,1817,860,1965,8,14350,818,0,0,-1
Manaschlinger,"Erfahrene Abenteurer bringt der Anblick eines Manawyrms kaum aus der Ruhe. Diese kleinen und simplen Kreaturen schweben durch die Welt und verzehren kleine Ansammlungen arkaner Energie. Aber in Karazhan ist alles etwas anders, und was auf den ersten Blick harmlos erscheint, kann sich als furchtbare Bedrohung entpuppen.",0.569845,0.530814,1818,860,1959,9,13989,819,0,0,-1
Odyn,"Vor Urzeiten führte Odyn die titanengeschmiedeten Armeen gegen das Schwarze Imperium der Alten Götter in die Schlacht. Aber seit Jahrtausenden ist er bereits durch den Fluch seiner Erzfeindin Helya an die Hallen der Tapferkeit gebunden. Odyn sucht nach sterblichen Champions, damit sie die Herrscherin von Helheim vernichten und ihm endlich Freiheit schenken.",0.516434,0.816767,1819,861,1958,1,13998,807,0,0,-1
Der Opernsaal: Wikket,"Werden Bösewichte schon so geboren, oder geraten sie im Laufe der Zeit einfach nur in schlechte Gesellschaft? Vielleicht lässt sich diese Frage aus dem Blickwinkel der Ho-zen beantworten...",0.177897,0.307725,1820,860,1957,1,14045,812,0,0,-1
Tugendhafte Maid,"Nach ihrer Ankunft in Karazhan war die Titanenhüterin über Medivhs berühmte Feste und Ausschweifungen furchtbar erzürnt und schwor, den Turm von allem Übel und der Verderbnis zu läutern. Die Maid ist stets auf der Suche nach Gleichgesinnten, die sich ihrem Kreuzzug anschließen, und bekämpft weiterhin jeglichen Verfall der Moral mit allen ihr zur Verfügung stehenden Mitteln.",0.836073,0.5,1825,860,1954,4,14102,812,0,0,-1
Der Opernsaal: Westfall Story,"Inmitten blutiger Auseinandersetzungen, die sich zwei rivalisierende Banden um die Vorherrschaft in Westfall liefern, kämpfen zwei Liebende aus sehr verschiedenen Welten um ihr Glück. Man sagt ja, Liebe mache blind... doch braucht sie noch dazu auch einen Übersetzer?",0.177897,0.350863,1826,860,1957,2,14113,812,0,0,-1
Opernsaal: Das schöne Biest,"Nachdem er dazu verflucht wurde, sein Leben in Gestalt eines abstoßenden Monsters zu fristen, muss Grobian die wahre Liebe finden - bevor die dunkle Magie, die ihn so entstellte, ihm auch noch das Leben raubt. Wird er ordentliche Tischmanieren rechtzeitig meistern, um das Herz der schönen Bella zu gewinnen?",0.17461,0.391537,1827,860,1957,3,14138,812,0,0,-1
Helya,"Obwohl sie Odyn einst als rechte Hand diente, ist der rachsüchtigen Helya jedes Mittel recht, den Hüter der Titanen mit ihrem Fluch auf ewig in den Hallen der Tapferkeit einzukerkern. Nachdem sie bereits über das Schattenreich regiert, schickt Helya nun ihre riesige Kvaldirarmee aus, um die Welt der Lebenden zu tyrannisieren.",0.359546,0.238631,1829,861,2008,3,14208,808,0,0,-1
Guarm,"Helyas bösartiger dreiköpfiger Hund bewacht die Pforten von Helheim. Guarm benötigt weder Komfort noch Schlaf, und die Bestie hält stets die Augen nach Eindringlingen offen, die der Regentschaft seiner grausamen Herrin ein Ende setzen wollen.",0.506509,0.316039,1830,861,1962,2,14233,808,0,0,-1
Attumen der Jäger,"Einst war die Jagd nach Wild für die Gelage seines Meisters seine Aufgabe, aber heute hat es Attumen auf eine ganz andere Beute abgesehen. Stets auf der Hut vor Dieben, die sein prächtiges Ross Mittnacht stehlen wollen, begegnet Attumen sämtlichen Eindringlingen auf seine ganz eigene und tödliche Art.",0.453164,0.827857,1835,860,1960,5,14296,809,0,0,-1
Der Kurator,"Der Kurator beschützt die Menagerie vor ungebetenen Gästen und vernichtet alle Eindringlinge, die sich an den Geheimnissen von Karazhan bereichern wollen. Das Wächterkonstrukt wurde zwar von Medivh selbst erschaffen, ist aber im Laufe der Zeit verfallen und neigt immer mehr zu Energieüberladungen und seltsamen Verhaltensmustern.",0.486031,0.705835,1836,860,1964,6,14318,817,0,0,-1
Moroes,"Moroes, der Turmwärter von Karazhan, kümmert sich um das Wohl der Dinnergäste im großen Bankettsaal seines Herrn. Der Turm ist sein ganzer Stolz und Lebensinhalt und er entledigt sich unhöflicher und ungebetener Gäste äußerst schnell, grausam und endgültig.",0.27128,0.639083,1837,860,1961,5,14355,811,0,0,-1
Viz'aduum der Beobachter,"Der allsehende Viz'aduum erhielt von Kil'jaeden den Befehl, Karazhan einzunehmen und die Energie der Leyfäden anzuzapfen, deren Geflecht den ganzen Turm durchzieht. Sollte es ihm gelingen, das Gebäude in der Struktur der unzähligen Welten zu verankern, auf denen die Legion herrscht, wird die Armee des Dunklen Titanen Azeroth überrennen und in Schutt und Asche legen.",0.531987,0.536366,1838,860,2017,10,14408,822,0,0,-1
Harjatan,"Harjatan wurde von Geburt an darauf abgerichtet, seine Feinde zu dezimieren. In einem Feldzug grausamer Brutalität sammelte er scharenweise Höhlenmurlocs um sich, die ihn als Gott verehren. Nun muss der grobe Naga nur einen Befehl bellen und schon machen sich zahlreiche ergebene Anhänger ans Werk.",0.458865,0.698931,1856,875,2036,2,14637,851,0,0,-1
Herrin Sassz'ine,"Herrin Sassz'ine hat eine Lebzeit damit verbracht, die Bewohner des Ozeans ihrem finsteren Willen zu unterwerfen. Mit dieser Macht ruft sie Alpträume aus den salzigen Tiefen herbei, die all diejenigen hinwegspülen, die es wagen, sie herauszufordern.",0.847764,0.860734,1861,875,2037,5,14587,851,0,0,-1
Goroth,"Als Strafe für früheres Versagen ist Goroths Fleisch von sengenden Wunden gezeichnet. Mit jeder seiner Bewegungen zischt und knistert es. Er leidet dabei endlose Qualen, die er nur zu gerne an seine Gegner weitergibt.",0.451,0.567,1862,875,2032,0,14614,850,0,0,-1
Dämonische Inquisition,"In Vorbereitung auf die Ankunft der sterblichen Streitkräfte, die in das Grabmal des Sargeras vorstoßen, hat Kil'jaeden seine beiden besten Häscher, Atrigan und Belac, dazu aufgerufen, die Eindringlinge aufzuhalten und zu verhindern, dass sie mithilfe der Säulen weiter in das Verlies vordringen.",0.44996,0.1625,1867,875,2048,1,14641,850,0,0,-1
Großmagistrix Elisande,"Elisande und ihre hochgeborenen Anhänger verweigerten einst Königin Azshara die Gefolgschaft, als diese mit der Legion paktierte, und nutzten stattdessen das Auge von Aman'thul, um den Nachtbrunnen zu erschaffen und Suramar vor der Zerschlagung zu beschützen. Aber über zehntausend Jahre später ist die Legion zurück und dieses Mal sieht Elisande sich gezwungen, sich mit den Dämonen einzulassen, um erneut und auf ganz andere Weise die Kraft des Nachtbrunnens zu nutzen und so ihr Volk zu retten.",0.459737,0.456861,1872,786,1872,9,14659,770,0,2,0
Gefallener Avatar,"Als Aegwynn den Avatar von Sargeras besiegte, war es ihr unmöglich, ihn zu vernichten. Um ihn einzukerkern, wurde seine Rüstung unter dem Tempel von Elune begraben, wo sie für Jahrhunderte schlummerte. Jetzt, da die Legion die Barrieren des Grabmals einreißt, ist Kil'jaeden in der Lage, die Rüstung wiederzubeleben und ihre Macht auf Azeroth zu entfesseln.",0.50499,0.188254,1873,875,2038,8,14705,854,0,0,-1
Mephistroth,"Mephistroth organisiert die Legionsinvasion der Verheerten Küste. Da Azeroths Mächte seine Front bedrängen, hat Mephistroth sich in die Kathedrale der Ewigen Nacht zurückgezogen. Dort will er mit all seiner Arglist sicherstellen, dass die Helden niemals die Aegis von Aggramar erlangen.",0.528397,0.230223,1878,900,2053,4,14759,849,0,0,-1
Brutallus,"Der Grubenlord Brutallus ist ein Veteran vieler Kriege, einschließlich der jüngsten Schlacht am Sonnenbrunnen. Seine Taktiken sind selten besonders ausgeklügelt, sondern beruhen oft auf reiner Gewalt, um die feindlichen Armeen zu zerschlagen.",0.5,0.5,1883,822,0,2,14791,759,0,16,-1
Malificus,"Malificus ist eine Kreatur reiner Bosheit, die ihren Gegnern die blanke Furcht einflößt. Vorboten von Malificus' Eintreffen sind der Ausbruch von Massenpaniken unter der Bevölkerung und Todeskulte, die das Ende aller Tage zelebrieren.",0.5,0.5,1884,822,0,8,14802,759,0,16,-1
Si'vash,"Si'vash gebietet über den Zorn des Meeres und lässt ihre Macht über jene hereinbrechen, die sich zu nah ans Ufer wagen. Die kämpferische Ehrenwache der Si'vashi reist mit ihr durch die Ozeane Azeroths, stets auf der Suche nach schutzlosen Häfen.",0.880116,0.309211,1885,822,0,12,14805,449,0,16,-1
Die trostlose Heerschar,"Dies war einst eine heilige Grabstätte der Nachtelfen, doch die Legion hat das Gebiet mit ihrem Seelenkonstrukt besudelt. Diese widerwärtige Maschine nutzt die Energie der Toten und verwandelt sie in Monstrositäten. Die so verderbten und gequälten Geister trachten danach, sich an allen zu laben, die sich in die Tiefen des Grabmals begeben.",0.58793,0.202044,1896,875,2054,6,14851,852,0,0,-1
